measured_X,measured_Y,estimated_X,estimated_Y,delta_x,delta_y,Time
508.0,467.0,508.0,467.0,-1.0,0.0,0.003504037857055664
508.0,467.0,508.0,467.0,-1.0,0.0,0.009514093399047852
508.0,467.0,508.0,467.0,-1.0,0.0,0.016541004180908203
508.0,467.0,508.0,467.0,-1.0,0.0,0.02163219451904297
508.0,467.0,508.0,467.0,-1.0,0.0,0.025647878646850586
508.0,467.0,508.0,467.0,-1.0,0.0,0.0298159122467041
508.0,467.0,508.0,467.0,-1.0,0.0,0.03494095802307129
508.0,467.0,508.0,467.0,-1.0,0.0,0.03981494903564453
508.0,467.0,508.0,467.0,-1.0,0.0,0.043656110763549805
508.0,467.0,508.0,467.0,-1.0,0.0,0.04759621620178223
508.0,467.0,508.0,467.0,-1.0,0.0,0.05196189880371094
508.0,467.0,508.0,467.0,-1.0,0.0,0.057057857513427734
508.0,467.0,508.0,467.0,-1.0,0.0,0.06124305725097656
508.0,467.0,508.0,467.0,-1.0,0.0,0.06557297706604004
508.0,467.0,508.0,467.0,-1.0,0.0,0.07143521308898926
508.0,467.0,508.0,467.0,-1.0,0.0,0.07598304748535156
508.0,467.0,508.0,467.0,-1.0,0.0,0.08051800727844238
506.0,467.0,506.0,467.0,1.0,0.0,0.08502197265625
506.0,467.0,506.0,467.0,1.0,0.0,0.09000205993652344
506.0,467.0,506.0,467.0,1.0,0.0,0.09425210952758789
506.0,467.0,506.0,467.0,1.0,0.0,0.09847784042358398
506.0,467.0,506.0,467.0,1.0,0.0,0.10322380065917969
505.0,467.0,505.0,467.0,2.0,0.0,0.10751199722290039
505.0,467.0,505.0,467.0,2.0,0.0,0.11205506324768066
505.0,467.0,505.0,467.0,2.0,0.0,0.11623620986938477
505.0,467.0,505.0,467.0,2.0,0.0,0.12070679664611816
505.0,467.0,505.0,467.0,2.0,0.0,0.12517213821411133
507.0,467.0,507.0,467.0,0.0,0.0,0.12912702560424805
507.0,467.0,507.0,467.0,0.0,0.0,0.1337449550628662
507.0,467.0,507.0,467.0,0.0,0.0,0.13960599899291992
507.0,467.0,507.0,467.0,0.0,0.0,0.14536499977111816
507.0,467.0,507.0,467.0,0.0,0.0,0.15191411972045898
507.0,467.0,507.0,467.0,0.0,0.0,0.1581740379333496
507.0,467.0,507.0,467.0,0.0,0.0,0.16228199005126953
507.0,467.0,507.0,467.0,0.0,0.0,0.16739106178283691
507.0,467.0,507.0,467.0,0.0,0.0,0.1731710433959961
506.0,467.0,506.0,467.0,1.0,0.0,0.17761898040771484
506.0,467.0,506.0,467.0,1.0,0.0,0.18187499046325684
506.0,467.0,506.0,467.0,1.0,0.0,0.18666291236877441
506.0,467.0,506.0,467.0,1.0,0.0,0.19076800346374512
506.0,467.0,506.0,467.0,1.0,0.0,0.19541406631469727
506.0,467.0,506.0,467.0,1.0,0.0,0.19934487342834473
506.0,467.0,506.0,467.0,1.0,0.0,0.2038569450378418
506.0,467.0,506.0,467.0,1.0,0.0,0.2079451084136963
506.0,467.0,506.0,467.0,1.0,0.0,0.2117919921875
506.0,467.0,506.0,467.0,1.0,0.0,0.21663999557495117
507.0,467.0,507.0,467.0,0.0,0.0,0.2210829257965088
507.0,467.0,507.0,467.0,0.0,0.0,0.2254500389099121
507.0,467.0,507.0,467.0,0.0,0.0,0.22952604293823242
507.0,467.0,507.0,467.0,0.0,0.0,0.23404502868652344
507.0,467.0,507.0,467.0,0.0,0.0,0.23913884162902832
507.0,467.0,507.0,467.0,0.0,0.0,0.2432878017425537
507.0,467.0,507.0,467.0,0.0,0.0,0.24802017211914062
507.0,467.0,507.0,467.0,0.0,0.0,0.2523679733276367
507.0,467.0,507.0,467.0,0.0,0.0,0.25724101066589355
507.0,467.0,507.0,467.0,0.0,0.0,0.2620220184326172
508.0,467.0,508.0,467.0,-1.0,0.0,0.26655006408691406
508.0,467.0,508.0,467.0,-1.0,0.0,0.270679235458374
508.0,467.0,508.0,467.0,-1.0,0.0,0.27530598640441895
508.0,467.0,508.0,467.0,-1.0,0.0,0.2797279357910156
508.0,467.0,508.0,467.0,-1.0,0.0,0.2847461700439453
508.0,467.0,508.0,467.0,-1.0,0.0,0.28910088539123535
508.0,467.0,508.0,467.0,-1.0,0.0,0.29363417625427246
508.0,467.0,508.0,467.0,-1.0,0.0,0.2980649471282959
508.0,467.0,508.0,467.0,-1.0,0.0,0.3050699234008789
508.0,467.0,508.0,467.0,-1.0,0.0,0.30977892875671387
508.0,467.0,508.0,467.0,-1.0,0.0,0.3142411708831787
508.0,467.0,508.0,467.0,-1.0,0.0,0.31861209869384766
508.0,467.0,508.0,467.0,-1.0,0.0,0.32259392738342285
